,house_connection
50886,151.02782732809445
50887,140.61110833364563
50888,140.6415707884722
50889,140.67785324329876
50890,135.04469357252145
50891,139.80747896454608
50892,139.7617032744451
50893,139.71592758434412
50894,139.6832919908615
50895,152.99744412116405
50896,162.22844706135575
50897,162.67769836756054
50898,156.739233845405
50899,163.44286764663678
50900,163.76139999859322
50901,164.04749313486337
50902,164.10199752433044
50903,164.0957751164119
50904,163.10553304381588
50905,163.98674718037023
50906,158.4436082620794
50907,163.77504223381416
50908,163.45254883982003
50909,163.06178877915923
50910,161.67284196089685
50911,160.32194044634642
50912,157.7547369192418
50913,155.1922395851094
50914,157.15366381960447
50915,155.75622110326123
50916,164.14712882738405
50917,167.41511469870773
50918,168.58803651774386
50919,169.74504290625995
50920,170.22184264515965
50921,170.2457164391887
50922,169.04652356655103
50923,164.9296324841947
50924,170.53071378035503
50925,170.6965313083994
50926,169.8756821697771
50927,167.98348230651712
50928,166.0786215736919
50929,163.22306552969874
50930,162.48343366871214
50931,155.29593389070362
50932,160.34195067990174
50933,162.22514882744028
50934,164.14345285733177
50935,164.27120411654974
50936,164.89013480174106
50937,164.42153914422136
50938,164.25694348670163
50939,159.42908406106596
50940,165.5196169059617
50941,165.08660067441528
50942,166.66400274352245
50943,167.17054206753156
50944,167.1644539405603
50945,165.19341179818747
50946,163.03490850264055
50947,160.48327807320373
50948,156.44897677136
50949,162.71290633055634
50950,163.42912904121616
50951,163.46606809174523
50952,163.3894432889069
50953,162.27473914534676
50954,162.40631371733082
50955,161.44877979258283
50956,155.25120165072772
50957,161.9937233099525
50958,163.84252641276916
50959,164.6500667704878
50960,167.9077200011817
50961,170.27481807416035
50962,163.124148031197
50963,139.49814465490027
50964,134.10694127860359
50965,139.54161616317643
50966,139.51914901876376
50967,139.4966818743511
50968,139.47446980240224
50969,139.4687524164437
50970,139.47285532034022
50971,139.47695822423674
50972,134.04546499286755
50973,139.4767099257496
50974,139.46390461708575
50975,139.4510993084219
50976,139.43829399975803
50977,139.46030608239852
50978,149.2591993244593
50979,151.8144191365684
50980,153.8636435510201
50981,149.2794053612778
50982,153.2549759919982
50983,151.76131161277254
50984,150.20943024008284
50985,150.25460405352558
50986,225.75155764645112
50987,207.26889754571366
50988,206.8183859939958
50989,201.54184954884232
50990,206.11398568112565
50991,205.46826071650645
50992,204.4289880394689
50993,196.8390873431077
50994,192.99337931511818
50995,192.329489189942
50996,191.78759906476577
50997,186.01882198306785
50998,191.00767968397864
50999,190.6857605732952
51000,190.29264146261173
51001,189.91392235192828
51002,189.6247472025975
51003,189.31761263297685
51004,188.9876780633562
51005,197.35452780746107
51006,199.9965289013812
51007,201.5339684721413
51008,194.23921514719248
51009,187.7369559398907
51010,187.4854445586758
51011,187.3334829359151
51012,187.1917184146036
51013,187.03515389329215
51014,181.45405917702766
51015,186.7346750196247
51016,212.97066257121875
51017,222.90703443653828
51018,224.73145642973503
51019,217.3147172976121
51020,222.26020663948748
51021,213.06226774606873
51022,180.57451783815722
51023,185.82136793024569
51024,185.45142266001534
51025,185.32747738978503
51026,185.23982777172859
51027,185.16155206671564
51028,185.12228505735482
51029,185.10701804799402
51030,179.62732978259461
51031,185.00137098579424
51032,184.9201020440663
51033,184.79043310233837
51034,184.69156416061043
51035,184.63473966332694
51036,184.5554629921304
51037,184.4873631325281
51038,184.36566327292573
51039,178.8540948142896
51040,184.23904616241674
51041,184.17122456368398
51042,184.15300296495124
51043,184.10125093143586
51044,184.2222988979205
51045,184.30037295136165
51046,184.38884700480278
51047,178.94990463312314
51048,184.11731327768072
51049,184.11946429819452
51050,183.97277788131757
51051,183.80689146444055
51052,183.7383383808969
51053,183.706363075131
51054,183.68038776936515
51055,178.22839893702923
51056,183.6495637278817
51057,183.60691209361346
51058,183.57066045934516
51059,157.1607419072025
51060,139.52483593476995
51061,139.5276606290041
51062,139.5304853232382
51063,503.33631001747233
51064,998.9428236005955
51065,1073.9388096474866
51066,1000.5675570470346
51067,1070.8343004465828
51068,999.0182547446816
51069,1070.8830746079977
51070,1001.7170683843575
51071,1072.7120581607173
51072,995.0491467583332
51073,1072.7378033366251
51074,999.1902125719222
51075,1069.476617807219
51076,998.549031042516
51077,1070.6084402778129
51078,999.3398495131098
51079,1070.862258748407
51080,993.0081008339454
51081,1070.7010820499186
51082,999.0518922513991
51083,1071.3426535303402
51084,999.8411030673655
51085,1074.1234633182244
51086,1002.3374032792282
51087,1074.588343240232
51088,996.3875662930233
51089,1073.088435722626
51090,1001.3277766498134
51091,1072.7871175770008
51092,1001.616458504188
51093,1073.2157327647087
51094,1000.5876620976933
51095,1072.6705875659434
51096,1001.1295130341936
51097,1065.9582984058254
51098,999.095083777457
51099,1069.4781783278327
51100,998.3122728782084
51101,1070.5176882015312
51102,999.5998484523899
51103,1070.9620347902053
51104,998.8772211280207
51105,1064.2221021518264
51106,998.1214488761152
51107,1125.2221810496794
51108,2405.6711452232435
51109,1906.0923847011554
51110,1547.93884640129
51111,1547.4840182463515
51112,1691.1611900914131
51113,1538.0919909219822
51114,1542.4371473081067
51115,1539.441256351236
51116,1536.7853653943655
51117,1533.263504085094
51118,1532.049170618622
51119,1529.6121579330988
51120,1527.0751532475756
51121,1526.1701445620522
51122,1519.8002663113114
51123,1524.3745426499427
51124,1524.428393867801
51125,1523.2182450856594
51126,1522.9046760136628
51127,1522.6253678112312
51128,1522.0239919759497
51129,1522.6266161406677
51130,1516.971947551763
51131,1522.7002026343555
51132,1522.636469311151
51133,1523.2327359879464
51134,1521.5294857565295
51135,1521.3441445685908
51136,1520.4562606560141
51137,1520.740372743438
51138,1515.371520579654
51139,1520.0997273530677
51140,1520.0833177013608
51141,1520.4109080496542
51142,1520.6248520211357
51143,1520.3913254612164
51144,1520.9649641186882
51145,1078.71460277616
51146,134.34288104715841
51147,139.79346463216655
51148,139.7705622268365
51149,139.74765982150643
51150,139.72475741617637
51151,139.71110940636262
51152,139.70615385249522
51153,139.70039107672915
51154,139.69462830096307
51155,134.2486007908975
51156,139.66691917455174
51157,139.64907910409968
51158,139.6312390336476
51159,139.62404244145645
51160,139.64773280578697
51161,139.67337099620448
51162,139.699009186622
51163,134.28403868138733
51164,139.72980247566957
51165,139.73611699458948
51166,139.7424315135094
51167,198.6306324285646
51168,200.98853832912704
51169,197.24589825867497
51170,196.99285818822293
51171,191.51808671680467
51172,196.2856244241304
51173,195.26761817010345
51174,194.41081191607654
51175,193.7775476910351
51176,193.2388013403898
51177,192.71382310568654
51178,192.2152448709833
51179,186.37186083917857
51180,191.37499661413713
51181,191.0322348045546
51182,190.69187299497216
51183,190.34351118538964
51184,190.0068015497202
51185,189.7186020589783
51186,189.24406783070125
51187,189.1097755826222
51188,183.40906739088234
51189,188.6465021943115
51190,188.41202202189527
51191,188.23794184947906
51192,188.09102689445416
51193,187.85852933073357
51194,187.65835640469416
51195,187.46498347865474
51196,181.90184823377479
51197,187.21450815797692
51198,187.1079506908747
51199,186.9545932237725
51200,186.83558937985873
51201,186.62670727507532
51202,186.45608603985718
51203,186.28666480463903
51204,180.6660899462325
51205,186.02837885594184
51206,185.90960689608605
51207,185.8392349362302
51208,185.77606297637433
51209,185.74185140299195
51210,185.7296340325081
51211,185.68901666202427
51212,185.69359929154038
51213,180.182419602216
51214,185.50823121723937
51215,185.3697954892676
51216,185.26735976129584
51217,185.14454142462841
51218,185.04910279810593
51219,184.99582069332254
51220,184.868270819174
51221,179.34270205869691
51222,184.67368469834196
51223,184.60897844909815
51224,184.53267219985423
51225,184.48623841437853
51226,184.4601002810767
51227,184.4787196356976
51228,184.48773899031846
51229,179.08217863479445
51230,184.50412552564717
51231,184.48966661939852
51232,184.46720771314983
51233,184.47485315472724
51234,184.3991246832612
51235,184.3399875161429
51236,184.37205034902468
51237,178.73532670847646
51238,184.1469586234838
51239,184.16931517617235
51240,184.14967172886088
51241,165.6172122815494
51242,140.07686261201567
51243,140.0755882468298
51244,140.07422112802072
51245,140.07281400921164
51246,134.63868706431563
51247,140.12794185855003
51248,140.17245645954773
51249,140.21698706054542
51250,140.2513067629924
51251,140.24652335432827
51252,140.2378898587076
51253,140.22928836308694
51254,134.61016096008373
51255,140.19739704988197
51256,140.17352566610114
51257,140.14967428232032
51258,140.12580689853948
51259,140.10194751475865
51260,140.0780841309778
51261,140.05421674719696
51262,134.58117834892337
51263,140.00818080089132
51264,139.9867448760477
51265,139.96528495120407
51266,139.9438755384377
51267,139.93727632856994
51268,139.94239445203547
51269,139.947524575501
51270,139.95263869896655
51271,134.49193846494418
51272,139.89771386377205
51273,139.85693426743083
51274,139.81615867108962
51275,139.80698195397545
51276,139.86757433831056
51277,139.93067547626887
51278,139.99376461422716
51279,134.59650758793424
51280,140.0621208031872
51281,140.07449730346437
51282,140.08684180374152
51283,140.09620781126503
51284,140.08744021492382
51285,140.07564612582894
51286,140.0638680367341
51287,134.6030154162383
51288,140.05274362666034
51289,140.05544058588876
51290,140.0580864070857
51291,140.0608547725248
51292,140.0668695147755
51293,140.07434885606003
51294,140.08182819734452
51295,134.6376048526387
51296,140.0785623195271
51297,140.05465269462803
51298,140.03072706972895
51299,140.0068174448299
51300,139.98606381993085
51301,139.9693849776405
51302,139.952713729553
51303,139.93605848146552
51304,134.4722388662283
51305,139.89327169543554
51306,139.8693700705365
51307,139.84544044563742
51308,139.8346589173567
51309,139.86764950501802
51310,139.9041063535489
51311,139.9405712020798
51312,134.52699133563485
51313,139.98886321798216
51314,140.00116947714105
51315,140.01348773629996
51316,140.0231772998067
51317,140.00622419664677
51318,139.98229857174772
51319,139.95837294684864
51320,134.49067547653897
51321,139.93734529125342
51322,139.94964755041232
51323,139.80948760339768
51324,139.97301804123018
51325,139.9711781064715
51326,139.96051417171282
51327,139.94985423695414
51328,139.93921830219543
51329,134.4989372466638
51330,139.9672904133544
51331,139.99045490371645
51332,140.01362339407854
51333,140.0351606960348
51334,140.05355556320848
51335,140.07190113569618
51336,140.09021470818388
51337,134.6628611888841
51338,140.16109275170996
51339,140.20841983144402
51340,140.25573491117805
51341,140.28896635806188
51342,140.24988597885874
51343,140.20058270110488
51344,140.151279423351
51345,134.65358746926867
51346,140.09830904175635
51347,140.09974640168363
51348,140.10116776161095
51349,140.10202100559619
51350,140.09116423991964
51351,140.07568938728656
51352,140.06018653465347
51353,176.50830791390442
51354,199.67373252020855
51355,198.3753588463194
51356,198.7293851724303
51357,198.623418207918
51358,197.6174011344357
51359,196.6659015758865
51360,195.6776020173373
51361,194.93970245878808
51362,188.72449275531133
51363,193.55793619193122
51364,193.07628204401001
51365,192.61142789608883
51366,192.22081722642852
51367,191.81082684662329
51368,191.33069540401613
51369,190.90576396140895
51370,185.09914749464716
51371,190.26182957861005
51372,189.90723823262124
51373,189.7118468866324
51374,189.48680529909768
51375,189.29977530576588
51376,189.0579221240283
51377,188.89206894229065
51378,183.2364650359154
51379,188.52065823098937
51380,188.34151229562858
51381,188.17836636026774
51382,188.007104482878
51383,187.8595450209471
51384,187.7275217909003
51385,187.6038985608535
51386,182.02827146607243
51387,187.34741345341695
51388,187.2625129286842
51389,187.0848124039514
51390,186.91271187921862
51391,186.77903454289165
51392,186.4299924779486
51393,186.46551595384605
51394,186.32000807272544
51395,180.71532338001063
51396,186.0712357887451
51397,185.9784061684941
51398,185.93557654824303
51399,185.8257440294413
51400,185.82341295991492
51401,185.88630894352863
51402,185.86520492714234
51403,180.39813182863043
51404,185.76641138712338
51405,185.67176534175155
51406,185.5551192963798
51407,185.43963073893067
51408,185.34895377568446
51409,185.21521594287307
51410,185.19987811006166
51411,179.66079728208115
51412,185.05419954588808
51413,185.0870027758786
51414,185.10300600586913
51415,185.13300923585965
51416,185.11374676536707
51417,185.0162698021209
51418,184.98359283887467
51419,184.90291587562845
51420,179.3760186225272
51421,184.88529528246937
51422,184.91892943033432
51423,184.93216357819927
51424,184.94960642171634
51425,184.97169467586144
51426,184.9633051435067
51427,184.9060508470284
51428,179.41940290192701
51429,184.83093853170485
51430,184.76021715665175
51431,184.74509578159862
51432,168.76195081234258
51433,140.29333853873877
51434,140.2210770670673
51435,140.14881559539583
51436,134.634880558507
51437,1147.1699302853815
51438,2078.536746825859
51439,2002.9420584158415
51440,2081.049603952158
51441,2081.2176194635067
51442,2081.0617383429135
51443,2003.1121542520239
51444,2074.1930038723312
51445,2078.4223265782075
51446,2077.666014788461
51447,1999.6324356719813
51448,2077.349826852532
51449,2077.7832673180105
51450,2078.174567792099
51451,2000.9877624834348
51452,2078.554893768831
51453,2073.0505256917163
